method,encoder,spec,pretrain_spec,n_shots,seed,target,test_acc,test_f1_macro,protocol
none,tstcc,device:RealWorld_thigh+MotionSense:10+10,-,2,2,MotionSense,0.767578125,0.7488514855631762,val
none,tstcc,device:RealWorld_thigh+MotionSense:10+10,-,2,3,RealWorld_thigh,0.5583333333333333,0.5427550201154355,val
none,tstcc,device:RealWorld_thigh+MotionSense:10+10,-,2,3,MotionSense,0.748046875,0.7262893212571696,val
none,tstcc,device:RealWorld_thigh+MotionSense:10+10,-,5,0,RealWorld_thigh,0.5986111111111111,0.5773022243418172,val
none,tstcc,device:RealWorld_thigh+MotionSense:10+10,-,5,0,MotionSense,0.7978515625,0.7762002518171154,val
none,tstcc,device:RealWorld_thigh+MotionSense:10+10,-,5,1,RealWorld_thigh,0.6361111111111111,0.6267997614866477,val
none,tstcc,device:RealWorld_thigh+MotionSense:10+10,-,5,1,MotionSense,0.814453125,0.8022312047869482,val
none,tstcc,device:RealWorld_thigh+MotionSense:10+10,-,5,2,RealWorld_thigh,0.6503472222222222,0.6412080562363373,val
none,tstcc,device:RealWorld_thigh+MotionSense:10+10,-,5,2,MotionSense,0.8125,0.7984726355816997,val
none,tstcc,device:RealWorld_thigh+MotionSense:10+10,-,5,3,RealWorld_thigh,0.6107638888888889,0.6012304491392721,val
none,tstcc,device:RealWorld_thigh+MotionSense:10+10,-,5,3,MotionSense,0.79296875,0.7786348936781603,val
none,tstcc,device:RealWorld_thigh+MotionSense:5+5,-,10,0,RealWorld_thigh,0.6003472222222223,0.5873083997708426,val
none,tstcc,device:RealWorld_thigh+MotionSense:5+5,-,10,0,MotionSense,0.7578125,0.740372415229657,val
none,tstcc,device:RealWorld_thigh+MotionSense:5+5,-,10,1,RealWorld_thigh,0.6253472222222223,0.6123361066966845,val
none,tstcc,device:RealWorld_thigh+MotionSense:5+5,-,10,1,MotionSense,0.76171875,0.7386542314003121,val
none,tstcc,device:RealWorld_thigh+MotionSense:5+5,-,10,2,RealWorld_thigh,0.6902777777777778,0.6815454047882249,val
none,tstcc,device:RealWorld_thigh+MotionSense:5+5,-,10,2,MotionSense,0.783203125,0.7673996320313675,val
none,tstcc,device:RealWorld_thigh+MotionSense:5+5,-,10,3,RealWorld_thigh,0.6197916666666666,0.6248712047553032,val
none,tstcc,device:RealWorld_thigh+MotionSense:5+5,-,10,3,MotionSense,0.796875,0.7878896831268877,val
none,tstcc,device:RealWorld_thigh+MotionSense:5+5,-,1,0,RealWorld_thigh,0.5246527777777777,0.5117644877058627,val
none,tstcc,device:RealWorld_thigh+MotionSense:5+5,-,1,0,MotionSense,0.63671875,0.5867865838696236,val
none,tstcc,device:RealWorld_thigh+MotionSense:5+5,-,1,1,RealWorld_thigh,0.5440972222222222,0.535217816045929,val
none,tstcc,device:RealWorld_thigh+MotionSense:5+5,-,1,1,MotionSense,0.662109375,0.6296036724679112,val
none,tstcc,device:RealWorld_thigh+MotionSense:5+5,-,1,2,RealWorld_thigh,0.5395833333333333,0.5339480459602485,val
none,tstcc,device:RealWorld_thigh+MotionSense:5+5,-,1,2,MotionSense,0.6259765625,0.6092931835254073,val
none,tstcc,device:RealWorld_thigh+MotionSense:5+5,-,1,3,RealWorld_thigh,0.4666666666666667,0.4649717352478869,val
none,tstcc,device:RealWorld_thigh+MotionSense:5+5,-,1,3,MotionSense,0.681640625,0.6537120811582965,val
none,tstcc,device:RealWorld_thigh+MotionSense:5+5,-,2,0,RealWorld_thigh,0.5291666666666667,0.5183677716196923,val
none,tstcc,device:RealWorld_thigh+MotionSense:5+5,-,2,0,MotionSense,0.66796875,0.6230751467799577,val
none,tstcc,device:RealWorld_thigh+MotionSense:5+5,-,2,1,RealWorld_thigh,0.5145833333333333,0.4952389262374883,val
none,tstcc,device:RealWorld_thigh+MotionSense:5+5,-,2,1,MotionSense,0.689453125,0.6618005897895309,val
none,tstcc,device:RealWorld_thigh+MotionSense:5+5,-,2,2,RealWorld_thigh,0.5753472222222222,0.5649017733641473,val
none,tstcc,device:RealWorld_thigh+MotionSense:5+5,-,2,2,MotionSense,0.666015625,0.6387824182402885,val
none,tstcc,device:RealWorld_thigh+MotionSense:5+5,-,2,3,RealWorld_thigh,0.5086805555555556,0.5122205864517583,val
none,tstcc,device:RealWorld_thigh+MotionSense:5+5,-,2,3,MotionSense,0.7265625,0.7039739742770564,val
none,tstcc,device:RealWorld_thigh+MotionSense:5+5,-,5,0,RealWorld_thigh,0.5875,0.5718078191376089,val
none,tstcc,device:RealWorld_thigh+MotionSense:5+5,-,5,0,MotionSense,0.74609375,0.7202205162899258,val
none,tstcc,device:RealWorld_thigh+MotionSense:5+5,-,5,1,RealWorld_thigh,0.5861111111111111,0.5740905022454373,val
none,tstcc,device:RealWorld_thigh+MotionSense:5+5,-,5,1,MotionSense,0.7607421875,0.7431568171324413,val
none,tstcc,device:RealWorld_thigh+MotionSense:5+5,-,5,2,RealWorld_thigh,0.6583333333333333,0.6615665370957243,val
none,tstcc,device:RealWorld_thigh+MotionSense:5+5,-,5,2,MotionSense,0.7880859375,0.7794510722525828,val
none,tstcc,device:RealWorld_thigh+MotionSense:5+5,-,5,3,RealWorld_thigh,0.5725694444444445,0.5749975002289349,val
none,tstcc,device:RealWorld_thigh+MotionSense:5+5,-,5,3,MotionSense,0.7431640625,0.7219839114082457,val
none,tstcc,device:RealWorld_thigh:10,-,10,0,RealWorld_thigh,0.6881944444444444,0.6840032063697473,val
none,tstcc,device:RealWorld_thigh:10,-,10,1,RealWorld_thigh,0.6475694444444444,0.6511906085095035,val
none,tstcc,device:RealWorld_thigh:10,-,10,2,RealWorld_thigh,0.6909722222222222,0.6868153627532543,val
none,tstcc,device:RealWorld_thigh:10,-,10,3,RealWorld_thigh,0.6552083333333333,0.646657988031944,val
none,tstcc,device:RealWorld_thigh:10,-,1,0,RealWorld_thigh,0.5166666666666667,0.5029987159330586,val
none,tstcc,device:RealWorld_thigh:10,-,1,1,RealWorld_thigh,0.4447916666666666,0.3755918313426012,val
none,tstcc,device:RealWorld_thigh:10,-,1,2,RealWorld_thigh,0.55625,0.5440376372224461,val
none,tstcc,device:RealWorld_thigh:10,-,1,3,RealWorld_thigh,0.4916666666666666,0.4310194669176355,val
none,tstcc,device:RealWorld_thigh:10,-,2,0,RealWorld_thigh,0.5722222222222222,0.56391812518169,val
none,tstcc,device:RealWorld_thigh:10,-,2,1,RealWorld_thigh,0.534375,0.532903656703572,val
none,tstcc,device:RealWorld_thigh:10,-,2,2,RealWorld_thigh,0.5138888888888888,0.4950476926621423,val
none,tstcc,device:RealWorld_thigh:10,-,2,3,RealWorld_thigh,0.5996527777777778,0.587544918842592,val
none,tstcc,device:RealWorld_thigh:10,-,5,0,RealWorld_thigh,0.6482638888888889,0.6435285565929229,val
none,tstcc,device:RealWorld_thigh:10,-,5,1,RealWorld_thigh,0.6399305555555556,0.6359716440545352,val
none,tstcc,device:RealWorld_thigh:10,-,5,2,RealWorld_thigh,0.5715277777777777,0.5540033774978338,val
none,tstcc,device:RealWorld_thigh:10,-,5,3,RealWorld_thigh,0.4854166666666666,0.4184060562605233,val
tfc,cnnpff,device:MotionSense:10,in-domain,10,0,MotionSense,0.833984375,0.833617805545343,val
tfc,cnnpff,device:MotionSense:10,in-domain,10,1,MotionSense,0.8955078125,0.896989300494443,val
tfc,cnnpff,device:MotionSense:10,in-domain,10,2,MotionSense,0.87890625,0.8807071900544071,val
tfc,cnnpff,device:MotionSense:10,in-domain,10,3,MotionSense,0.8701171875,0.8687546543314664,val
tfc,cnnpff,device:MotionSense:10,in-domain,1,0,MotionSense,0.767578125,0.7559887590387097,val
tfc,cnnpff,device:MotionSense:10,in-domain,1,1,MotionSense,0.744140625,0.7422948437829423,val
tfc,cnnpff,device:MotionSense:10,in-domain,1,2,MotionSense,0.765625,0.7678494056454023,val
tfc,cnnpff,device:MotionSense:10,in-domain,1,3,MotionSense,0.7822265625,0.7852570443504235,val
tfc,cnnpff,device:MotionSense:10,in-domain,2,0,MotionSense,0.78125,0.7751981256927638,val
tfc,cnnpff,device:MotionSense:10,in-domain,2,1,MotionSense,0.87109375,0.8715602246234707,val
tfc,cnnpff,device:MotionSense:10,in-domain,2,2,MotionSense,0.80859375,0.8094665374869491,val
tfc,cnnpff,device:MotionSense:10,in-domain,2,3,MotionSense,0.8271484375,0.8284744650595042,val
tfc,cnnpff,device:MotionSense:10,in-domain,5,0,MotionSense,0.8408203125,0.8404762194503235,val
tfc,cnnpff,device:MotionSense:10,in-domain,5,1,MotionSense,0.890625,0.8915740163714624,val
tfc,cnnpff,device:MotionSense:10,in-domain,5,2,MotionSense,0.87109375,0.8704555601583599,val
tfc,cnnpff,device:MotionSense:10,in-domain,5,3,MotionSense,0.8349609375,0.8345572347907666,val
tfc,cnnpff,device:MotionSense:10,in-domain,full,0,MotionSense,0.8662109375,0.8668185273348209,val
tfc,cnnpff,device:MotionSense:10,in-domain,full,1,MotionSense,0.90625,0.9073087647919924,val
tfc,cnnpff,device:MotionSense:10,in-domain,full,2,MotionSense,0.9052734375,0.906002221469096,val
tfc,cnnpff,device:MotionSense:10,in-domain,full,3,MotionSense,0.8896484375,0.8888931402355391,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:10+10,in-domain,10,0,RealWorld_thigh,0.7600694444444445,0.7641463468367066,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:10+10,in-domain,10,0,MotionSense,0.8837890625,0.8825477551453044,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:10+10,in-domain,10,1,RealWorld_thigh,0.7055555555555556,0.704630609415946,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:10+10,in-domain,10,1,MotionSense,0.8232421875,0.8200030038743584,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:10+10,in-domain,10,2,RealWorld_thigh,0.775,0.7766344678791213,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:10+10,in-domain,10,2,MotionSense,0.8857421875,0.8853443406826637,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:10+10,in-domain,10,3,RealWorld_thigh,0.7225694444444445,0.7270256379800509,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:10+10,in-domain,10,3,MotionSense,0.8349609375,0.8358515083551001,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:10+10,in-domain,1,0,RealWorld_thigh,0.675,0.6731324341311721,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:10+10,in-domain,1,0,MotionSense,0.7919921875,0.7902574241768009,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:10+10,in-domain,1,1,RealWorld_thigh,0.6333333333333333,0.6310176593961757,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:10+10,in-domain,1,1,MotionSense,0.78515625,0.7824603937032246,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:10+10,in-domain,1,2,RealWorld_thigh,0.6579861111111112,0.6567609029462713,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:10+10,in-domain,1,2,MotionSense,0.7412109375,0.7331199323897489,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:10+10,in-domain,1,3,RealWorld_thigh,0.6701388888888888,0.6715348291905396,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:10+10,in-domain,1,3,MotionSense,0.798828125,0.7996846025869164,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:10+10,in-domain,2,0,RealWorld_thigh,0.6697916666666667,0.6663218679967998,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:10+10,in-domain,2,0,MotionSense,0.822265625,0.8201136617617766,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:10+10,in-domain,2,1,RealWorld_thigh,0.7059027777777778,0.7074589142877526,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:10+10,in-domain,2,1,MotionSense,0.81640625,0.8149465880552874,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:10+10,in-domain,2,2,RealWorld_thigh,0.7326388888888888,0.7347887057797079,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:10+10,in-domain,2,2,MotionSense,0.841796875,0.8403265248275792,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:10+10,in-domain,2,3,RealWorld_thigh,0.68125,0.683099756156024,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:10+10,in-domain,2,3,MotionSense,0.8037109375,0.8027001698623913,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:10+10,in-domain,5,0,RealWorld_thigh,0.7298611111111111,0.731526971782506,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:10+10,in-domain,5,0,MotionSense,0.87109375,0.869465185695268,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:10+10,in-domain,5,1,RealWorld_thigh,0.7045138888888889,0.7099563484611636,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:10+10,in-domain,5,1,MotionSense,0.8291015625,0.8243054702705681,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:10+10,in-domain,5,2,RealWorld_thigh,0.7697916666666667,0.7717963664234274,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:10+10,in-domain,5,2,MotionSense,0.8720703125,0.8702317501770885,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:10+10,in-domain,5,3,RealWorld_thigh,0.7038194444444444,0.7063195762088129,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:10+10,in-domain,5,3,MotionSense,0.822265625,0.8218012058844549,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:10+10,in-domain,full,0,RealWorld_thigh,0.7927083333333333,0.7960465604710918,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:10+10,in-domain,full,0,MotionSense,0.900390625,0.8983746705066439,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:10+10,in-domain,full,1,RealWorld_thigh,0.7184027777777777,0.7239229286491158,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:10+10,in-domain,full,1,MotionSense,0.875,0.8752967171291558,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:10+10,in-domain,full,2,RealWorld_thigh,0.7951388888888888,0.797494920967713,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:10+10,in-domain,full,2,MotionSense,0.9287109375,0.9279129026144968,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:10+10,in-domain,full,3,RealWorld_thigh,0.7121527777777777,0.7176518232973755,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:10+10,in-domain,full,3,MotionSense,0.8544921875,0.8563512981756,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:5+5,in-domain,10,0,RealWorld_thigh,0.721875,0.7200577827022601,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:5+5,in-domain,10,0,MotionSense,0.8310546875,0.825158365911358,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:5+5,in-domain,10,1,RealWorld_thigh,0.6548611111111111,0.6608216357495791,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:5+5,in-domain,10,1,MotionSense,0.8115234375,0.8061303587924799,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:5+5,in-domain,10,2,RealWorld_thigh,0.6840277777777778,0.6802768485840646,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:5+5,in-domain,10,2,MotionSense,0.759765625,0.7553966466564254,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:5+5,in-domain,10,3,RealWorld_thigh,0.6572916666666667,0.6634546254968932,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:5+5,in-domain,10,3,MotionSense,0.787109375,0.7836497448161474,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:5+5,in-domain,1,0,RealWorld_thigh,0.590625,0.5814102147824259,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:5+5,in-domain,1,0,MotionSense,0.7197265625,0.7130894906642814,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:5+5,in-domain,1,1,RealWorld_thigh,0.6131944444444445,0.6118613937792329,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:5+5,in-domain,1,1,MotionSense,0.7509765625,0.7511870054082849,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:5+5,in-domain,1,2,RealWorld_thigh,0.5798611111111112,0.5648847558086554,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:5+5,in-domain,1,2,MotionSense,0.630859375,0.6249075125702609,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:5+5,in-domain,1,3,RealWorld_thigh,0.6743055555555556,0.6706312185113953,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:5+5,in-domain,1,3,MotionSense,0.703125,0.6834185769011274,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:5+5,in-domain,2,0,RealWorld_thigh,0.6503472222222222,0.6513615930984685,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:5+5,in-domain,2,0,MotionSense,0.80078125,0.7955896893433242,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:5+5,in-domain,2,1,RealWorld_thigh,0.61875,0.6168007482935874,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:5+5,in-domain,2,1,MotionSense,0.7666015625,0.7630803914772396,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:5+5,in-domain,2,2,RealWorld_thigh,0.6020833333333333,0.5965086865855144,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:5+5,in-domain,2,2,MotionSense,0.658203125,0.6525918078610989,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:5+5,in-domain,2,3,RealWorld_thigh,0.6038194444444445,0.61294447326877,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:5+5,in-domain,2,3,MotionSense,0.6748046875,0.67373051282796,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:5+5,in-domain,5,0,RealWorld_thigh,0.6871527777777777,0.687631530704436,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:5+5,in-domain,5,0,MotionSense,0.8447265625,0.8426935998144072,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:5+5,in-domain,5,1,RealWorld_thigh,0.6861111111111111,0.6847853577580736,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:5+5,in-domain,5,1,MotionSense,0.8203125,0.8164438257716151,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:5+5,in-domain,5,2,RealWorld_thigh,0.6694444444444444,0.6638045134181065,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:5+5,in-domain,5,2,MotionSense,0.720703125,0.7197006098119413,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:5+5,in-domain,5,3,RealWorld_thigh,0.6177083333333333,0.6204956460259486,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:5+5,in-domain,5,3,MotionSense,0.6953125,0.6873398664997091,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:5+5,in-domain,full,0,RealWorld_thigh,0.6958333333333333,0.7017415229806518,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:5+5,in-domain,full,0,MotionSense,0.8828125,0.8778317842749043,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:5+5,in-domain,full,1,RealWorld_thigh,0.6753472222222222,0.6815636352542763,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:5+5,in-domain,full,1,MotionSense,0.8623046875,0.8628093910991805,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:5+5,in-domain,full,2,RealWorld_thigh,0.6784722222222223,0.6804342835557335,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:5+5,in-domain,full,2,MotionSense,0.7568359375,0.7458903422953772,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:5+5,in-domain,full,3,RealWorld_thigh,0.7086805555555555,0.7115424991129907,val
tfc,cnnpff,device:RealWorld_thigh+MotionSense:5+5,in-domain,full,3,MotionSense,0.763671875,0.7537665168802171,val
tfc,cnnpff,device:RealWorld_thigh:10,in-domain,10,0,RealWorld_thigh,0.7177083333333333,0.7205428959163305,val
tfc,cnnpff,device:RealWorld_thigh:10,in-domain,10,1,RealWorld_thigh,0.6868055555555556,0.6901569845216385,val
tfc,cnnpff,device:RealWorld_thigh:10,in-domain,10,2,RealWorld_thigh,0.7690972222222222,0.7673922133226734,val
tfc,cnnpff,device:RealWorld_thigh:10,in-domain,10,3,RealWorld_thigh,0.6777777777777778,0.6815782644494214,val
tfc,cnnpff,device:RealWorld_thigh:10,in-domain,1,0,RealWorld_thigh,0.6652777777777777,0.6611803915808964,val
tfc,cnnpff,device:RealWorld_thigh:10,in-domain,1,1,RealWorld_thigh,0.6704861111111111,0.6654574823888347,val
tfc,cnnpff,device:RealWorld_thigh:10,in-domain,1,2,RealWorld_thigh,0.6475694444444444,0.6292414410140621,val
tfc,cnnpff,device:RealWorld_thigh:10,in-domain,1,3,RealWorld_thigh,0.6454861111111111,0.6350349252639885,val
tfc,cnnpff,device:RealWorld_thigh:10,in-domain,2,0,RealWorld_thigh,0.6902777777777778,0.6840151215680906,val
tfc,cnnpff,device:RealWorld_thigh:10,in-domain,2,1,RealWorld_thigh,0.6875,0.6852213891134912,val
tfc,cnnpff,device:RealWorld_thigh:10,in-domain,2,2,RealWorld_thigh,0.7392361111111111,0.7400680404997066,val
tfc,cnnpff,device:RealWorld_thigh:10,in-domain,2,3,RealWorld_thigh,0.6694444444444444,0.6744043328993121,val
tfc,cnnpff,device:RealWorld_thigh:10,in-domain,5,0,RealWorld_thigh,0.7104166666666667,0.7130820888988096,val
tfc,cnnpff,device:RealWorld_thigh:10,in-domain,5,1,RealWorld_thigh,0.6986111111111111,0.6957928644443396,val
tfc,cnnpff,device:RealWorld_thigh:10,in-domain,5,2,RealWorld_thigh,0.7805555555555556,0.7794550514881756,val
tfc,cnnpff,device:RealWorld_thigh:10,in-domain,5,3,RealWorld_thigh,0.7163194444444444,0.7147403794279454,val
tfc,cnnpff,device:RealWorld_thigh:10,in-domain,full,0,RealWorld_thigh,0.7482638888888888,0.7474375425440892,val
tfc,cnnpff,device:RealWorld_thigh:10,in-domain,full,1,RealWorld_thigh,0.6944444444444444,0.6956650376211259,val
tfc,cnnpff,device:RealWorld_thigh:10,in-domain,full,2,RealWorld_thigh,0.7798611111111111,0.778568337156945,val
tfc,cnnpff,device:RealWorld_thigh:10,in-domain,full,3,RealWorld_thigh,0.7559027777777778,0.7562996407410904,val
tfc,resnetse5,device:MotionSense:10,in-domain,10,0,MotionSense,0.8740234375,0.8725250530751122,val
tfc,resnetse5,device:MotionSense:10,in-domain,10,1,MotionSense,0.8544921875,0.8512768253397723,val
